id,feedId,fifaId,firstName,lastName,knownName,shortName,squadId,position,status
2178,84979,441166,Jaroslav,Zeleny,,Jaroslav Zeleny,15,DEF,available
2179,465953,486080,Robin,Hranác,,Robin Hranác,15,DEF,available
2180,511057,483990,David,Jurásek,,David Jurásek,15,DEF,available
2181,122689,441167,Tomás,Holes,,Tomás Holes,15,DEF,available
2182,431248,441170,Ladislav,Krejcí,,Ladislav Krejcí,15,DEF,available
2183,492878,519985,Denis,Visinsky,,Denis Visinsky,15,MID,available
2184,448102,448290,Willian,Pacho,,Willian Pacho,16,DEF,available
2185,448104,424031,Piero,Hincapié,,Piero Hincapié,16,DEF,available
2186,536661,448312,Nilson,Angulo,,Nilson Angulo,16,MID,available
2187,486672,428885,Moisés,Caicedo,Moisés Caicedo,Moisés Caicedo,16,MID,available
2188,479970,424036,Pedro,Vite,,Pedro Vite,16,MID,available
2189,218147,389784,Alan,Franco,,Alan Franco,16,MID,available
2190,611134,463495,Kendry,Páez,,Kendry Páez,16,MID,available
2191,201613,448295,Gonzalo,Valle,,Gonzalo Valle,16,GK,available
2192,443482,419002,Moisés,Ramírez,,Moisés Ramírez,16,GK,available
2193,57269,441236,Hernán,Galíndez,,Hernán Galíndez,16,GK,available
2194,588853,514326,Jeremy,Arévalo,,Jeremy Arévalo,16,FWD,available
2195,504263,448299,Anthony,Valencia,Anthony Valencia,Anthony Valencia,16,MID,available
2196,214680,402985,Jordy,Caicedo,Jordy Caicedo,Jordy Caicedo,16,FWD,available
2197,539200,463468,Alan,Minda,,Alan Minda,16,FWD,available
2198,604066,448310,Kevin,Rodríguez,,Kevin Rodríguez,16,FWD,available
2199,241243,405920,John,Yeboah,,John Yeboah,16,MID,available
2200,453313,419020,Gonzalo,Plata,,Gonzalo Plata,16,FWD,available
2201,148179,373400,Enner,Valencia,Enner Valencia,Enner Valencia,16,FWD,available
2202,533524,463489,Yaimar,Medina,,Yaimar Medina,16,DEF,available
2203,474031,419003,Jackson,Porozo,,Jackson Porozo,16,DEF,available
2204,244940,402979,Félix,Torres,,Félix Torres,16,DEF,available
2205,571727,463465,Joel,Ordóñez,,Joel Ordóñez,16,DEF,available
2206,423667,402974,Ángelo,Preciado,,Ángelo Preciado,16,DEF,available
2207,204214,389782,Pervis,Estupiñán,,Pervis Estupiñán,16,DEF,available
2208,445188,419005,Jordy,Alcívar,,Jordy Alcívar,16,MID,available
2209,553784,463476,Denil,Castillo,,Denil Castillo,16,MID,available
2210,118748,344654,Mohamed,Salah Hamed Mahrous Ghaly,Mohamed Salah,Mohamed Salah,17,MID,available
2211,684337,495488,Hamza Mohamed Abdelkarim Elsayed,Selim,Hamza Abdelkarim,Hamza Abdelkarim,17,FWD,available
2212,600698,483161,Mostafa Mohamed,Zaki Abdelraouf,Mostafa Zico,Mostafa Zico,17,MID,available
2213,480840,433466,Nabil Emad,Aly El Mahdy,Nabil Emad Dunga,Nabil Emad Dunga,17,MID,available
2214,193208,407022,Karim Hafez,Ramadan Seif El Din,Karim Hafez,Karim Hafez,17,DEF,available
2215,498276,430465,Ibrahim Adel Ali Mohamed,Hassan,Ibrahim Adel,Ibrahim Adel,17,MID,available
2216,509936,433469,Mohanad Mostafa,Ahmed Abdelmonem Lasheen,Mohanad Lasheen,Mohanad Lasheen,17,MID,available
2217,677009,512079,Mohamed Alaaeldin Soliman,Alaa,Mohamed Alaa,Mohamed Alaa,17,GK,available
2218,481451,416906,Mostafa Ahmed Abdelaziz,Mohamed Shobeir,Mostafa Shobeir,Mostafa Shobeir,17,GK,available
2219,422827,395860,El Mahdy Mohamed Soliman,Ibrahim,El Mahdy Soliman,El Mahdy Soliman,17,GK,available
2220,185408,408948,Mohamed El Sayed Mohamed,El Shenawy Gomaa,Mohamed El Shenawy,Mohamed El Shenawy,17,GK,available
2221,458310,424106,Haissem Yousry Fouad,Hassan,Haissem Hassan,Haissem Hassan,17,FWD,available
2222,148508,363863,Mahmoud Ahmed Ibrahim,Hassan,Trezeguet,Trezeguet,17,FWD,available
2223,438234,430476,Omar Khaled Mohamed Abdelsalam,Marmoush,Omar Marmoush,Omar Marmoush,17,FWD,available
2224,422850,369267,Yasser Ahmed Ibrahim,El Hanafi,Yasser Ibrahim,Yasser Ibrahim,17,DEF,available
2225,639458,506124,Tarek Alaa Abdelghaffar Abdel,El Gebaly,Tarek Alaa,Tarek Alaa,17,DEF,available
2226,510422,483182,Hossam Abdelmaguid Abdelsalam,Abdelmaguid,Hossam Abdelmaguid,Hossam Abdelmaguid,17,DEF,available
2227,148495,344661,Ramy Hisham Abdel Aziz Mostafa,Rabia,Ramy Rabia,Ramy Rabia,17,DEF,available
2228,217460,408950,Mohamed Hany Gamal,El Demerdash,Mohamed Hany,Mohamed Hany,17,DEF,available
2229,422821,430477,Ahmed Mohamed Abou El Fotouh,Mohamed,Ahmed Fatouh,Ahmed Fatouh,17,DEF,available
2230,510136,416902,Mohamed Abdelmonem El Sayed,Mohamed Ahmed,Mohamed Abdelmonem,Mohamed Abdelmonem,17,DEF,available
2231,530058,483183,Mahmoud Saber Abdelmohsen,Hassan,Mahmoud Saber,Mahmoud Saber,17,MID,available
2232,481449,430482,Emam Ashour Metwally,Abdel Ghany,Emam Ashour,Emam Ashour,17,MID,available
2233,475030,429095,Hamdi Fathy Abdelhalim,Abdel Fattah,Hamdi Fathy,Hamdi Fathy,17,MID,available
2234,183756,433461,Ahmed Mostafa Mohamed,Sayed,Zizo,Zizo,17,MID,available
2235,501453,461788,Marwan Attia Fahim,Ghallab,Marwan Attia,Marwan Attia,17,MID,available
2236,144485,448198,Ivan,Toney,,Ivan Toney,18,FWD,available
2237,178301,448203,Ollie,Watkins,,Ollie Watkins,18,FWD,available
2238,232413,473113,Eberechi,Eze,,Eberechi Eze,18,MID,available
2239,225796,439641,Reece,James,,Reece James,18,DEF,available
2240,441428,463809,Jarell,Quansah,,Jarell Quansah,18,DEF,available
2241,244855,448202,Jude,Bellingham,,Jude Bellingham,18,MID,available
2242,204480,433097,Declan,Rice,,Declan Rice,18,MID,available
2243,215379,481610,Elliot,Anderson,,Elliot Anderson,18,MID,available
2244,516895,482621,Kobbie,Mainoo,,Kobbie Mainoo,18,MID,available
2245,56979,356189,Jordan,Henderson,Jordan Henderson,Jordan Henderson,18,MID,available
2246,432720,485080,James,Trafford,,James Trafford,18,GK,available
2247,172649,403046,Dean,Henderson,Dean Henderson,Dean Henderson,18,GK,available
2248,111234,336022,Jordan,Pickford,,Jordan Pickford,18,GK,available
2249,248857,489732,Noni,Madueke,,Noni Madueke,18,FWD,available
2250,244850,492716,Morgan,Rogers,,Morgan Rogers,18,MID,available
2251,232826,448189,Anthony,Gordon,,Anthony Gordon,18,MID,available
2252,176297,401470,Marcus,Rashford,,Marcus Rashford,18,MID,available
2253,223340,448196,Bukayo,Saka,,Bukayo Saka,18,MID,available
2254,78830,369419,Harry,Kane,,Harry Kane,18,FWD,available
2255,232859,506329,Djed,Spence,,Djed Spence,18,DEF,available
2256,97299,369434,John,Stones,,John Stones,18,DEF,available
2257,199798,403049,Ezri,Konsa,,Ezri Konsa,18,DEF,available
2258,78916,494345,Dan,Burn,,Dan Burn,18,DEF,available
2259,209036,405841,Marc,Guéhi,,Marc Guéhi,18,DEF,available
2260,441191,489731,Tino,Livramento,,Tino Livramento,18,DEF,available
2261,472769,463780,Nico,O'Reilly,,Nico O'Reilly,18,DEF,available
2262,231747,403094,Jean-Philippe,Mateta,,Jean-Philippe Mateta,19,FWD,available
2263,482616,484860,Bradley,Barcola,,Bradley Barcola,19,MID,available
2264,220325,430707,Jules,Koundé,,Jules Koundé,19,DEF,available
2265,462424,419177,William,Saliba,,William Saliba,19,DEF,available
2266,584845,464127,Robin,Risser,,Robin Risser,19,GK,available
2267,443661,485655,Michael,Olise,,Michael Olise,19,MID,available
2268,466052,431861,Rayan,Cherki,,Rayan Cherki,19,MID,available
2269,219292,405893,Aurélien,Tchouaméni,,Aurélien Tchouaméni,19,MID,available
2270,555894,485666,Maghnes,Akliouche,,Maghnes Akliouche,19,MID,available
2271,475767,485677,Manu,Koné,,Manu Koné,19,MID,available
2272,550840,483549,Warren,Zaïre-Emery,,Warren Zaïre-Emery,19,MID,available
2273,120743,402047,Adrien,Rabiot,,Adrien Rabiot,19,MID,available
2274,116594,398681,N'Golo,Kanté,,N'Golo Kanté,19,MID,available
2275,102836,483471,Brice,Samba,,Brice Samba,19,GK,available
2276,129487,448332,Mike,Maignan,,Mike Maignan,19,GK,available
2277,570810,464114,Désiré,Doué,,Désiré Doué,19,MID,available
2278,205880,403109,Marcus,Thuram,,Marcus Thuram,19,FWD,available
2279,219438,398680,Ousmane,Dembélé,,Ousmane Dembélé,19,MID,available
2280,220160,389867,Kylian,Mbappé,,Kylian Mbappé,19,FWD,available
2281,482609,464055,Malo,Gusto,,Malo Gusto,19,DEF,available
2282,101188,368860,Lucas,Digne,,Lucas Digne,19,DEF,available
2283,174888,411470,Lucas,Hernández,Lucas Hernández,Lucas Hernández,19,DEF,available
2284,204716,419166,Ibrahima,Konaté,,Ibrahima Konaté,19,DEF,available
2285,199661,389876,Dayot,Upamecano,,Dayot Upamecano,19,DEF,available
2286,437499,405881,Maxence,Lacroix,,Maxence Lacroix,19,DEF,available
2287,222784,408042,Théo,Hernández,Théo Hernández,Théo Hernández,19,DEF,available
2288,569015,475195,Assan,Ouédraogo,,Assan Ouédraogo,20,MID,available
2289,465859,484850,Maximilian,Beier,,Maximilian Beier,20,FWD,available
2290,488677,491218,Jamie,Leweling,,Jamie Leweling,20,MID,available
2291,515675,484849,Aleksandar,Pavlovic,,Aleksandar Pavlovic,20,MID,available
2292,219265,492363,Felix,Nmecha,,Felix Nmecha,20,MID,available
2293,244857,429642,Jamal,Musiala,,Jamal Musiala,20,MID,available
2294,183309,395471,Nadiem,Amiri,,Nadiem Amiri,20,MID,available
2295,20388,228912,Manuel,Neuer,,Manuel Neuer,20,GK,available
2296,494595,430669,Florian,Wirtz,,Florian Wirtz,20,MID,available
2297,165687,386413,Joshua,Kimmich,,Joshua Kimmich,20,DEF,available
2298,119090,379953,Leon,Goretzka,,Leon Goretzka,20,MID,available
2299,60307,484848,Pascal,Groß,,Pascal Groß,20,MID,available
2300,73140,306538,Oliver,Baumann,,Oliver Baumann,20,GK,available
2301,186658,429639,Alexander,Nübel,,Alexander Nübel,20,GK,available
2302,470313,498416,Nick,Woltemade,,Nick Woltemade,20,FWD,available
2303,450434,484851,Deniz,Undav,,Deniz Undav,20,FWD,available
2304,182156,404353,Leroy,Sané,,Leroy Sané,20,MID,available
2305,219847,411367,Kai,Havertz,,Kai Havertz,20,FWD,available
2306,212509,430658,Waldemar,Anton,,Waldemar Anton,20,DEF,available
2307,470836,430667,Nico,Schlotterbeck,,Nico Schlotterbeck,20,DEF,available
2308,515352,511015,Nathaniel,Brown,,Nathaniel Brown,20,DEF,available
2309,164454,401378,Jonathan,Tah,,Jonathan Tah,20,DEF,available
2310,465642,514188,Malick,Thiaw,,Malick Thiaw,20,DEF,available
2311,243309,430657,David,Raum,,David Raum,20,DEF,available
2312,102380,379955,Antonio,Rüdiger,,Antonio Rüdiger,20,DEF,available
2313,437922,429640,Angelo,Stiller,,Angelo Stiller,20,MID,available
2314,192090,520037,Derrick,Luckassen,,Derrick Luckassen,21,DEF,available
2315,504783,448523,Kamaldeen,Sulemana,,Kamaldeen Sulemana,21,FWD,available
2316,230730,486213,Brandon,Thomas-Asante,,Brandon Thomas-Asante,21,FWD,available
2317,437730,448531,Antoine,Semenyo,,Antoine Semenyo,21,FWD,available
2318,614993,494350,Christopher,Bonsu Baah,,Christopher Bonsu Baah,21,FWD,available
2319,531442,441342,Abdul Fatawu,Issahaku,Abdul Fatawu,Abdul Fatawu,21,FWD,available
2320,531591,514401,Prince,Adu,,Prince Adu,21,FWD,available
2321,564992,448525,Ernest,Nuamah,,Ernest Nuamah,21,MID,available
2322,197334,411376,Iñaki,Williams,,Iñaki Williams,21,FWD,available
2323,80146,353235,Jordan,Ayew,,Jordan Ayew,21,FWD,available
2324,438339,507253,Kwasi,Sibo,,Kwasi Sibo,21,MID,available
2325,247389,441341,Elisha,Owusu,,Elisha Owusu,21,MID,available
2326,167199,369089,Thomas,Partey,,Thomas Partey,21,MID,available
2327,661888,506279,Caleb,Yirenkyi,,Caleb Yirenkyi,21,MID,available
2328,229670,441333,Gideon,Mensah,,Gideon Mensah,21,DEF,available
2329,183649,486150,Jerome,Opoku,,Jerome Opoku,21,DEF,available
2330,519343,520039,Marvin,Senaya,,Marvin Senaya,21,DEF,available
2331,232016,441336,Abdul,Mumin,,Abdul Mumin,21,DEF,available
2332,581185,494351,Jonas,Adjetey,,Jonas Adjetey,21,DEF,available
2333,608237,511022,Kojo,Peprah Oppong,,Kojo Peprah Oppong,21,DEF,available
2334,511344,448522,Alidu,Seidu,,Alidu Seidu,21,DEF,available
2335,118335,367536,Abdul Rahman,Baba,,Abdul Rahman Baba,21,DEF,available
2336,447879,506277,Joseph,Anang,,Joseph Anang,21,GK,available
2337,202298,386473,Lawrence Ati,Zigi,,Lawrence Ati Zigi,21,GK,available
2338,549820,523173,Augustine,Boakye,,Augustine Boakye,21,MID,available
2339,645076,494349,Benjamin,Asare,,Benjamin Asare,21,GK,available
2340,473398,485676,Lenny,Joseph,,Lenny Joseph,46,FWD,available
2341,571619,523215,Dominique,Simon,,Dominique Simon,46,MID,available
2342,633973,506481,Keeto,Thermoncy,,Keeto Thermoncy,46,DEF,available
2343,248569,466853,Josué,Duverger,,Josué Duverger,46,GK,available
2344,521055,466835,Alexandre,Pierre,,Alexandre Pierre,46,GK,available
2345,44429,295922,Johny,Placide,,Johny Placide,46,GK,available
2346,465697,485664,Ruben,Providence,,Ruben Providence,46,FWD,available
2347,509284,510757,Josué,Casimir,,Josué Casimir,46,FWD,available
2348,204729,506483,Yassin,Fortuné,,Yassin Fortuné,46,FWD,available
2349,489872,481027,Louicius,Deedson,,Louicius Deedson,46,FWD,available
2350,220752,466865,Derrick,Etienne,,Derrick Etienne,46,FWD,available
2351,423064,431693,Frantzdy,Pierrot,,Frantzdy Pierrot,46,FWD,available
2352,195603,394993,Duckens,Nazon,,Duckens Nazon,46,FWD,available
2353,437505,405879,Wilson,Isidor,,Wilson Isidor,46,FWD,available
2354,163067,163067,Duke,Lacroix,,Duke Lacroix,46,DEF,available
2355,465156,498439,Wilguens,Paugain,,Wilguens Paugain,46,DEF,available
2356,534231,489300,Martin,Expérience,,Martin Expérience,46,DEF,available
2357,165122,275917,Ricardo,Adé,,Ricardo Adé,46,DEF,available
2358,247245,448363,Hannes,Delcroix,,Hannes Delcroix,46,DEF,available
2359,209171,397775,Carlens,Arcus,,Carlens Arcus,46,DEF,available
2360,231881,431781,Jean-Kévin,Duverne,,Jean-Kévin Duverne,46,DEF,available
2361,421937,466838,Danley,Jean Jacques,,Danley Jean Jacques,46,MID,available
2362,483535,424556,Carl,Sainté,,Carl Sainté,46,MID,available
2363,231057,430697,Jean-Ricner,Bellegarde,,Jean-Ricner Bellegarde,46,MID,available
2364,440656,467940,Leverton,Pierre,Leverton Pierre,Leverton Pierre,46,MID,available
2365,581854,485409,Woodensky,Pierre,Woodensky Pierre,Woodensky Pierre,46,MID,available
2366,515950,481180,Shahriyar,Moghanloo,,Shahriyar Moghanloo,47,FWD,available
2367,247290,406595,Roozbeh,Cheshmi,,Roozbeh Cheshmi,47,MID,available
2368,423710,403236,Mehdi,Ghayedi,,Mehdi Ghayedi,47,MID,available
2369,501222,448497,Mohammad,Mohebbi,,Mohammad Mohebbi,47,MID,available
2370,173291,371736,Saeid,Ezatolahi,,Saeid Ezatolahi,47,MID,available
2371,227508,390535,Mehdi,Torabi,,Mehdi Torabi,47,MID,available
2372,155082,314255,Hossein,Hosseini,,Hossein Hosseini,47,GK,available
2373,473564,448507,Payam,Niazmand,,Payam Niazmand,47,GK,available
2374,201444,380007,Alireza,Beiranvand,,Alireza Beiranvand,47,GK,available
2375,438561,405639,Amirhossein,Hosseinzadeh,,Amirhossein Hosseinzadeh,47,FWD,available
2376,217846,519837,Dennis,Dargahi,,Dennis Dargahi,47,FWD,available
2377,202620,416989,Ali,Alipour,,Ali Alipour,47,FWD,available
2378,205836,411644,Saman,Ghoddos,,Saman Ghoddos,47,FWD,available
2379,165210,379886,Alireza,Jahanbakhsh,,Alireza Jahanbakhsh,47,FWD,available
2380,202604,388475,Mehdi,Taremi,,Mehdi Taremi,47,FWD,available
2381,613380,494429,Danial,Eiri,,Danial Eiri,47,DEF,available
2382,575882,481181,Arya,Yousefi,,Arya Yousefi,47,DEF,available
2383,502304,489603,Ali,Nemati,,Ali Nemati,47,DEF,available
2384,536015,448505,Saleh,Hardani,,Saleh Hardani,47,DEF,available
2385,49529,288961,Ehsan,Hajisafi,,Ehsan Hajisafi,47,DEF,available
2386,180959,346743,Shoja,Khalilzadeh,,Shoja Khalilzadeh,47,DEF,available
2387,224086,390537,Milad,Mohammadi,,Milad Mohammadi,47,DEF,available
2388,424889,390534,Hossein,Kanani,,Hossein Kanani,47,DEF,available
2389,201834,384797,Ramin,Rezaeian,,Ramin Rezaeian,47,DEF,available
2390,580963,482670,Mohammad,Ghorbani,,Mohammad Ghorbani,47,MID,available
2391,623160,475921,Amir Mohammad,Razzaghinia,,Amir Mohammad Razzaghinia,47,MID,available
2392,531067,523236,Ahmed Ihab,Ahmed,Ahmed Qasem,Ahmed Qasem,48,MID,available
2393,633820,479056,Mustafa Saadoon Abbood,Al Korji,Mustafa Saadoon,Mustafa Saadoon,48,DEF,available
2394,200289,347085,Jalal Hassan,Hachim,Jalal Hassan,Jalal Hassan,48,GK,available
2395,438802,433585,Ibrahim Bayesh Kamil,Al Kaabawi,Ibrahim Bayesh,Ibrahim Bayesh,48,MID,available
2396,461548,434026,Zidane Aamar,Iqbal,Zidane Iqbal,Zidane Iqbal,48,MID,available
2397,168612,368744,Fahad Talib,Raheem,Fahad Talib,Fahad Talib,48,GK,available
2398,443074,433571,Ahmed Basil Fadhil,Al Fadhli,Ahmed Basil,Ahmed Basil,48,GK,available
2399,435897,434029,Ali Yousif Hashim,Najatee,Ali Yousif,Ali Yousif,48,FWD,available
2400,533447,464458,Youssef Wali Faeq,Amyn,Youssef Amyn,Youssef Amyn,48,FWD,available
2401,462387,436628,Ali Ibrahim Karim Ali,Al Hamadi,Ali Al Hamadi,Ali Al Hamadi,48,FWD,available
2402,468676,464457,Ali Jasim Elaibi,Al Tameemi,Ali Jasim,Ali Jasim,48,FWD,available
2403,442399,422968,Mohanad Ali Kadhim,Al Shammari,Mohanad Ali,Mohanad Ali,48,FWD,available
2404,243372,395186,Aymen Hussein Ghadhban,Al Mafraje,Aymen Hussein,Aymen Hussein,48,FWD,available
2405,502356,484276,Ahmed Hasan Maknzi,Al Deeshawee,Ahmed Maknzi,Ahmed Maknzi,48,DEF,available
2406,645210,481183,Akam Hashim,Rahman,Akam Hashim,Akam Hashim,48,DEF,available
2407,561734,434024,Munaf Younus Hashim,Al Tekreeti,Munaf Younus,Munaf Younus,48,DEF,available
2408,520568,434025,Zaid Tahseen Abd Zaid,Hantoosh,Zaid Tahseen,Zaid Tahseen,48,DEF,available
2409,484396,479553,Hussein Haydar Hussein,Ali,Hussein Ali,Hussein Ali,48,DEF,available
2410,243368,396158,Rebin Ghareeb Sulaka,Adhamat,Rebin Sulaka,Rebin Sulaka,48,DEF,available
2411,116717,436863,Frans Dhia Jirjis,Haddad,Frans Putros,Frans Putros,48,DEF,available
2412,518340,479072,Merchas Ghazi Salih,Doski,Merchas Doski,Merchas Doski,48,DEF,available
2413,483091,493983,Aimar Hazar Anwar,Sher,Aimar Sher,Aimar Sher,48,MID,available
2414,484485,433074,Amir Fouad Abboud,Al Ammari,Amir Al Ammari,Amir Al Ammari,48,MID,available
2415,451555,506069,Kevin,Yakob,,Kevin Yakob,48,MID,available
2416,549738,484262,Marko Jabbar Hussein,Farji,Marko Farji,Marko Farji,48,MID,available
2417,641842,484270,Zaid Ismael Khaleel,Al Dulaimi,Zaid Ismael,Zaid Ismael,48,MID,available
2418,219271,403304,Takefusa,Kubo,,Takefusa Kubo,49,MID,available
2419,158983,395318,Wataru,Endo,,Wataru Endo,49,MID,available
2420,78407,291372,Yuto,Nagatomo,,Yuto Nagatomo,49,DEF,available
2421,223723,403289,Takehiro,Tomiyasu,,Takehiro Tomiyasu,49,DEF,available
2422,210906,400511,Ko,Itakura,,Ko Itakura,49,DEF,available
2423,205252,391646,Ritsu,Doan,,Ritsu Doan,49,DEF,available
2424,209400,448557,Daichi,Kamada,,Daichi Kamada,49,MID,available
2425,248056,400514,Ao,Tanaka,,Ao Tanaka,49,MID,available
2426,481035,485503,Yuito,Suzuki,Yuito Suzuki,Yuito Suzuki,49,MID,available
2427,530015,511710,Tomoki,Hayakawa,,Tomoki Hayakawa,49,GK,available
2428,422017,403305,Keisuke,Osako,,Keisuke Osako,49,GK,available
2429,433969,405530,Zion,Suzuki,Zion Suzuki,Zion Suzuki,49,GK,available
2430,622186,520218,Kento,Shiogai,,Kento Shiogai,49,FWD,available
2431,587165,464339,Keisuke,Goto,,Keisuke Goto,49,FWD,available
2432,223707,403293,Koki,Ogawa,,Koki Ogawa,49,FWD,available
2433,451341,430413,Ayase,Ueda,,Ayase Ueda,49,FWD,available
2434,219274,405522,Keito,Nakamura,,Keito Nakamura,49,MID,available
2435,442967,430407,Daizen,Maeda,,Daizen Maeda,49,MID,available
2436,207794,395321,Junya,Ito,Junya Ito,Junya Ito,49,MID,available
2437,565534,498455,Junnosuke,Suzuki,Junnosuke Suzuki,Junnosuke Suzuki,49,DEF,available
2438,219268,405527,Ayumu,Seko,,Ayumu Seko,49,DEF,available
2439,182547,390541,Shogo,Taniguchi,,Shogo Taniguchi,49,DEF,available
2440,248811,403274,Hiroki,Ito,Hiroki Ito,Hiroki Ito,49,DEF,available
2441,458185,430401,Tsuyoshi,Watanabe,,Tsuyoshi Watanabe,49,DEF,available
2442,219279,405528,Yukinari,Sugawara,,Yukinari Sugawara,49,DEF,available
2443,567062,479294,Kaishu,Sano,,Kaishu Sano,49,MID,available
2444,468188,431212,Ali Iyad Ali,Olwan,Ali Olwan,Ali Olwan,50,FWD,available
2445,185823,384850,Raja'ei Ayed Fadel,Hasan,Raja'ei Ayed,Raja'ei Ayed,50,MID,available
2446,707837,511889,Anas Said Ghazi,Badawi,Anas Badawi,Anas Badawi,50,DEF,available
2447,501165,431219,Sa'ed Ahmad Salameh,Al Rosan,Saed Al Rosan,Saed Al Rosan,50,DEF,available
2448,218107,389437,Ehsan Manel Farhan,Haddad,Ehsan Haddad,Ehsan Haddad,50,DEF,available
2449,444517,483127,Noureddin Zaid Khaleel,Bani Ateyah,Nour Bani Ateyah,Nour Bani Ateyah,50,GK,available
2450,468172,431223,Abdallah Ra'ed Mahmoud,Al Fakhouri,Abdallah Al Fakhori,Abdallah Al Fakhori,50,GK,available
2451,444519,397894,Yazeed Mo'ien Hasan,Abulaila,Yazeed Abulaila,Yazeed Abulaila,50,GK,available
2452,669382,511875,Odeh Burhan Shehadeh,Fakhoury,Odeh Fakhoury,Odeh Fakhoury,50,FWD,available
2453,613354,498514,Ali Ahmad Ali,Azaizeh,Ali Azaizeh,Ali Azaizeh,50,FWD,available
2454,218109,396950,Mahmoud Nayef Ahmad,Al Mardi,Mahmoud Al Mardi,Mahmoud Al Mardi,50,FWD,available
2455,485746,431208,Mohammad Faisal Yousef,Abu Zraiq,Mohammad Abu Zraiq,Mohammad Abu Zraiq,50,FWD,available
2456,426342,431211,Mousa Mohammad Mousa,Suleiman Al Tamari,Mousa Al Tamari,Mousa Al Tamari,50,FWD,available
2457,503551,491167,Amer Rasem Adel,Jamous,Amer Jamous,Amer Jamous,50,DEF,available
2458,437231,489551,Mohammad Majed Jamil,Abu Al Nadi,Mohammad Abu Al Nadi,Mohammad Abu Al Nadi,50,DEF,available
2459,247876,499102,Saleem Amer Saleem,Obaid,Saleem Obaid,Saleem Obaid,50,DEF,available
2460,538960,489550,Husam Ali Mohammad,Abu Dahab,Husam Abu Dahab,Husam Abu Dahab,50,DEF,available
2461,538837,433526,Mohammad Ali Hasan,Abu Hasheesh,Mohammad Abu Hasheesh,Mohammad Abu Hasheesh,50,DEF,available
2462,536219,479389,Mohannad Mahmoud Saleh,Abu Taha,Mohannad Abu Taha,Mohannad Abu Taha,50,DEF,available
2463,536215,433527,Abdallah Mousa Musallam,Nasib,Abdallah Nasib,Abdallah Nasib,50,DEF,available
2464,443095,431225,Yazan Mousa Mahmoud,Al Arab,Yazan Al Arab,Yazan Al Arab,50,DEF,available
2465,468177,433534,Nizar Mahmoud Ahmed,Al Rashdan,Nizar Al Rashdan,Nizar Al Rashdan,50,MID,available
2466,443098,431230,Noor Al Deen Mahmoud Ali,Al Rawabdeh,Noor Al Rawabdeh,Noor Al Rawabdeh,50,MID,available
2467,201676,45191,Mohammad Ratib Mohammad,Al Daoud,Mohammad Al Daoud,Mohammad Al Daoud,50,MID,available
2468,468179,431209,Ibrahim Mohammad Sami,Sadeh,Ibrahim Sadeh,Ibrahim Sadeh,50,MID,available
2469,570188,522282,Wi-Je,Cho,Cho Wi-Je,Cho Wi-Je,51,DEF,available
2470,446440,429600,Dong-Gyeong,Lee,Lee Dong-Gyeong,Lee Dong-Gyeong,51,MID,available
2471,455605,395084,In-Beom,Hwang,Hwang In-Beom,Hwang In-Beom,51,MID,available
2472,531128,492315,Gi-Hyuk,Lee,Lee Gi-Hyuk,Lee Gi-Hyuk,51,DEF,available
2473,205308,390525,Jae-Sung,Lee,Lee Jae-Sung,Lee Jae-Sung,51,MID,available
2474,451358,418490,Kang-In,Lee,Lee Kang-In,Lee Kang-In,51,MID,available
2475,570723,464374,Jun-Ho,Bae,Bae Jun-Ho,Bae Jun-Ho,51,MID,available
2476,510788,511828,Jens,Castrop,,Jens Castrop,51,MID,available
2477,243432,402817,Seung-Ho,Paik,Paik Seung-Ho,Paik Seung-Ho,51,MID,available
2478,243416,402820,Bum-Keun,Song,Song Bum-Keun,Song Bum-Keun,51,GK,available
2479,170450,274281,Seung-Gyu,Kim,Kim Seung-Gyu,Kim Seung-Gyu,51,GK,available
2480,249584,397753,Hyeon-Woo,Jo,Jo Hyeon-Woo,Jo Hyeon-Woo,51,GK,available
2481,492475,423855,Ji-Sung,Eom,Eom Ji-Sung,Eom Ji-Sung,51,FWD,available
2482,531527,448585,Hyun-Jun,Yang,Yang Hyun-Jun,Yang Hyun-Jun,51,FWD,available
2483,478576,448586,Hyeon-Gyu,Oh,Oh Hyeon-Gyu,Oh Hyeon-Gyu,51,FWD,available
2484,478686,430387,Gue-Sung,Cho,Cho Gue-Sung,Cho Gue-Sung,51,FWD,available
2485,184754,395083,Hee-Chan,Hwang,Hwang Hee-Chan,Hwang Hee-Chan,51,FWD,available
2486,85971,307849,Heung-Min,Son,Son Heung-Min,Son Heung-Min,51,FWD,available
2487,477590,418485,Tae-Hyeon,Kim,Kim Tae-Hyeon,Kim Tae-Hyeon,51,DEF,available
2488,468933,423880,Tae-Seok,Lee,Lee Tae-Seok,Lee Tae-Seok,51,DEF,available
2489,492474,423874,Han-Beom,Lee,Lee Han-Beom,Lee Han-Beom,51,DEF,available
2490,184767,448580,Moon-Hwan,Kim,Kim Moon-Hwan,Kim Moon-Hwan,51,DEF,available
2491,183364,429608,Young-Woo,Seol,Seol Young-Woo,Seol Young-Woo,51,DEF,available
2492,249621,395088,Min-Jae,Kim,Kim Min-Jae,Kim Min-Jae,51,DEF,available
2493,243431,430385,Jin-Gyu,Kim,Kim Jin-Gyu,Kim Jin-Gyu,51,MID,available
2494,454978,479316,Jin-Seob,Park,Park Jin-Seob,Park Jin-Seob,51,MID,available
